fid,STATENAME,ID,DISTRICT,STARTCONG,ENDCONG
29400,North Carolina,037098102005,5,98,102
29401,North Carolina,037098102011,11,98,102
29402,North Carolina,037098102003,3,98,102
29403,North Carolina,037098102010,10,98,102
29404,North Carolina,037098102009,9,98,102
29405,North Carolina,037098102006,6,98,102
29406,North Carolina,037098102002,2,98,102
29407,North Carolina,037098102007,7,98,102
29408,North Dakota,038098102000,0,98,102
29409,Texas,048098098011,11,98,98
29410,Texas,048098098012,12,98,98
29411,Texas,048098098013,13,98,98
29412,Texas,048098098014,14,98,98
29413,Texas,048098098015,15,98,98
29414,Texas,048098098016,16,98,98
29415,Texas,048098098017,17,98,98
29416,Texas,048098098018,18,98,98
29417,Texas,048098098019,19,98,98
29418,Texas,048098098001,1,98,98
29419,Texas,048098098020,20,98,98
29420,Texas,048098098021,21,98,98
29421,Texas,048098098022,22,98,98
29422,Texas,048098098023,23,98,98
29423,Texas,048098098024,24,98,98
29424,Texas,048098098025,25,98,98
29425,Texas,048098098026,26,98,98
29426,Texas,048098098027,27,98,98
29427,Texas,048098098002,2,98,98
29428,Texas,048098098003,3,98,98
29429,Texas,048098098004,4,98,98
29430,Texas,048098098005,5,98,98
29431,Texas,048098098006,6,98,98
29432,Texas,048098098007,7,98,98
29433,Texas,048098098008,8,98,98
29434,Texas,048098098009,9,98,98
29435,Washington,053098098002,2,98,98
29436,Washington,053098098004,4,98,98
29437,Washington,053098098005,5,98,98
29438,Washington,053098098007,7,98,98
29439,Washington,053098098008,8,98,98
29440,New York,036098098011,11,98,98
29441,New York,036098098014,14,98,98
29442,New York,036098098015,15,98,98
29443,New York,036098098016,16,98,98
29444,New York,036098098019,19,98,98
29445,New York,036098098020,20,98,98
29446,New York,036098098021,21,98,98
29447,New York,036098098022,22,98,98
29448,New York,036098098023,23,98,98
29449,New York,036098098024,24,98,98
29450,New York,036098098025,25,98,98
29451,New York,036098098026,26,98,98
29452,New York,036098098009,9,98,98
29453,Ohio,039098099003,3,98,99
29454,Ohio,039098099004,4,98,99
29455,California,006099102041,41,99,102
29456,New York,036099102010,10,99,102
29457,New York,036099102013,13,99,102
29459,Mississippi,028099102001,1,99,102
29460,Mississippi,028099102002,2,99,102
29461,Mississippi,028099102003,3,99,102
29462,Mississippi,028099102004,4,99,102
29463,Mississippi,028099102005,5,99,102
29465,New Jersey,034099102011,11,99,102
29466,New Jersey,034099102013,13,99,102
29467,New Jersey,034099102012,12,99,102
29468,New Jersey,034099102007,7,99,102
29470,Montana,030099102001,1,99,102
29471,Montana,030099102002,2,99,102
29480,California,006099102010,10,99,102
29481,California,006099102011,11,99,102
29482,California,006099102012,12,99,102
29483,California,006099102013,13,99,102
29484,California,006099102014,14,99,102
29485,California,006099102015,15,99,102
29486,California,006099102016,16,99,102
29487,California,006099102017,17,99,102
29488,California,006099102018,18,99,102
29489,California,006099102019,19,99,102
29490,California,006099102001,1,99,102
29491,California,006099102020,20,99,102
29492,California,006099102021,21,99,102
29493,California,006099102022,22,99,102
29494,California,006099102023,23,99,102
29495,California,006099102024,24,99,102
29496,California,006099102025,25,99,102
29497,California,006099102026,26,99,102
29498,California,006099102027,27,99,102
29499,California,006099102028,28,99,102
29500,California,006099102029,29,99,102
29514,California,006099102002,2,99,102
29515,California,006099102030,30,99,102
29516,California,006099102031,31,99,102
29517,California,006099102032,32,99,102
29518,California,006099102033,33,99,102
29519,California,006099102034,34,99,102
29520,California,006099102035,35,99,102
29521,California,006099102036,36,99,102
29522,California,006099102037,37,99,102
29523,California,006099102038,38,99,102
29524,California,006099102039,39,99,102
29527,California,006099102003,3,99,102
29528,California,006099102040,40,99,102
29529,California,006099102042,42,99,102
29530,California,006099102043,43,99,102
29531,California,006099102044,44,99,102
29532,California,006099102045,45,99,102
29533,California,006099102004,4,99,102
29534,California,006099102005,5,99,102
29535,California,006099102006,6,99,102
29536,California,006099102007,7,99,102
29537,California,006099102008,8,99,102
29538,California,006099102009,9,99,102
29540,Hawaii,015099102001,1,99,102
29541,Hawaii,015099102002,2,99,102
29546,New York,036099102012,12,99,102
29549,New York,036099102027,27,99,102
29550,New York,036099102028,28,99,102
29551,New York,036099102029,29,99,102
29552,New York,036099102002,2,99,102
29553,New York,036099102030,30,99,102
29554,New York,036099102031,31,99,102
29555,New York,036099102032,32,99,102
29556,New York,036099102034,34,99,102
29557,New York,036099102003,3,99,102
29558,New York,036099102004,4,99,102
29559,New York,036099102005,5,99,102
29560,New York,036099102006,6,99,102
29561,New York,036099102007,7,99,102
29562,New York,036099102008,8,99,102
29579,Louisiana,022099102001,1,99,102
29580,Louisiana,022099102002,2,99,102
29581,Louisiana,022099102003,3,99,102
29582,Louisiana,022099102004,4,99,102
29583,Louisiana,022099102005,5,99,102
29584,Louisiana,022099102006,6,99,102
29585,Louisiana,022099102007,7,99,102
29586,Louisiana,022099102008,8,99,102
29633,New Jersey,034099102009,9,99,102
29695,New Jersey,034099102010,10,99,102
29696,New Jersey,034099102014,14,99,102
29697,New Jersey,034099102001,1,99,102
29698,New Jersey,034099102002,2,99,102
29699,New Jersey,034099102003,3,99,102
29700,New Jersey,034099102004,4,99,102
29701,New Jersey,034099102005,5,99,102
29702,New Jersey,034099102006,6,99,102
29703,New Jersey,034099102008,8,99,102
29838,Texas,048099102010,10,99,102
29839,Texas,048099102011,11,99,102
29840,Texas,048099102012,12,99,102
29841,Texas,048099102013,13,99,102
29842,Texas,048099102014,14,99,102
29843,Texas,048099102015,15,99,102
29844,Texas,048099102016,16,99,102
29845,Texas,048099102017,17,99,102
29846,Texas,048099102018,18,99,102
29847,Texas,048099102019,19,99,102
29848,Texas,048099102001,1,99,102
29849,Texas,048099102020,20,99,102
29850,Texas,048099102021,21,99,102
29851,Texas,048099102022,22,99,102
29852,Texas,048099102023,23,99,102
29853,Texas,048099102024,24,99,102
29854,Texas,048099102025,25,99,102
29855,Texas,048099102026,26,99,102
29856,Texas,048099102027,27,99,102
29857,Texas,048099102002,2,99,102
29858,Texas,048099102003,3,99,102
29859,Texas,048099102004,4,99,102
29860,Texas,048099102005,5,99,102
29861,Texas,048099102006,6,99,102
29862,Texas,048099102007,7,99,102
29863,Texas,048099102008,8,99,102
29864,Texas,048099102009,9,99,102
29865,Washington,053099102001,1,99,102
29866,Washington,053099102002,2,99,102
29867,Washington,053099102003,3,99,102
29868,Washington,053099102004,4,99,102
29869,Washington,053099102005,5,99,102
29870,Washington,053099102006,6,99,102
29871,Washington,053099102007,7,99,102
29872,Washington,053099102008,8,99,102
29873,New York,036099102011,11,99,102
29874,New York,036099102014,14,99,102
29875,New York,036099102015,15,99,102
29876,New York,036099102016,16,99,102
29877,New York,036099102017,17,99,102
29878,New York,036099102018,18,99,102
29879,New York,036099102019,19,99,102
29880,New York,036099102001,1,99,102
29881,New York,036099102020,20,99,102
29882,New York,036099102021,21,99,102
29883,New York,036099102022,22,99,102
29884,New York,036099102023,23,99,102
29885,New York,036099102024,24,99,102
29886,New York,036099102025,25,99,102
29887,New York,036099102026,26,99,102
29888,New York,036099102009,9,99,102
30028,Ohio,039100102010,10,100,102
30029,Ohio,039100102011,11,100,102
30030,Ohio,039100102012,12,100,102
30031,Ohio,039100102013,13,100,102
30032,Ohio,039100102014,14,100,102
30033,Ohio,039100102015,15,100,102
30034,Ohio,039100102016,16,100,102
30035,Ohio,039100102017,17,100,102
30036,Ohio,039100102018,18,100,102
30037,Ohio,039100102019,19,100,102
30038,Ohio,039100102001,1,100,102
30039,Ohio,039100102020,20,100,102
30040,Ohio,039100102021,21,100,102
30047,Ohio,039100102002,2,100,102
30048,Ohio,039100102003,3,100,102
30049,Ohio,039100102006,6,100,102
30050,Ohio,039100102007,7,100,102
30051,Ohio,039100102008,8,100,102
30052,Ohio,039100102009,9,100,102
30325,Ohio,039100102004,4,100,102
30326,Ohio,039100102005,5,100,102
31199,California,006103107026,26,103,107
31200,California,006103107029,29,103,107
31201,California,006103107030,30,103,107
31202,New York,036103105007,7,103,105
31203,Illinois,017103107009,9,103,107
31204,Michigan,026103107012,12,103,107
31205,New York,036103105012,12,103,105
31206,California,006103107031,31,103,107
31207,California,006103107032,32,103,107
31208,California,006103107033,33,103,107
31209,California,006103107034,34,103,107
31210,California,006103107035,35,103,107
31211,New York,036103105013,13,103,105
31212,California,006103107037,37,103,107
31213,California,006103107039,39,103,107
31214,California,006103107041,41,103,107
31215,California,006103107042,42,103,107
31216,New York,036103105017,17,103,105
31217,New York,036103105023,23,103,105
31218,New York,036103105024,24,103,105
31219,New York,036103105025,25,103,105
31220,New York,036103105026,26,103,105
31221,New York,036103105027,27,103,105
31222,North Carolina,037103105006,6,103,105
31223,North Carolina,037103105007,7,103,105
31224,North Carolina,037103105008,8,103,105
31225,North Carolina,037103105009,9,103,105
31226,North Carolina,037103105010,10,103,105
31227,North Carolina,037103105011,11,103,105
31228,North Carolina,037103105012,12,103,105
31229,Ohio,039103104011,11,103,104
31230,Michigan,026103107013,13,103,107
31231,Ohio,039103104013,13,103,104
31232,Ohio,039103104017,17,103,104
31233,California,006103107043,43,103,107
31234,California,006103107045,45,103,107
31235,Mississippi,028103107004,4,103,107
31236,Mississippi,028103107005,5,103,107
31237,Missouri,029103107005,5,103,107
31238,Nevada,032103107001,1,103,107
31239,California,006103107047,47,103,107
31240,California,006103107050,50,103,107
31241,Connecticut,009103107001,1,103,107
31242,Louisiana,022103103001,1,103,103
31243,Louisiana,022103103002,2,103,103
31244,Louisiana,022103103003,3,103,103
31245,Louisiana,022103103004,4,103,103
31246,Louisiana,022103103005,5,103,103
31247,Louisiana,022103103006,6,103,103
31248,Louisiana,022103103007,7,103,103
31249,Maine,023103103001,1,103,103
31250,Maine,023103103002,2,103,103
31251,Minnesota,027103103001,1,103,103
31252,Minnesota,027103103002,2,103,103
31253,Minnesota,027103103004,4,103,103
31254,Minnesota,027103103005,5,103,103
31255,Montana,030103114000,0,103,114
31256,Virginia,051103103008,8,103,103
31257,Virginia,051103103009,9,103,103
31258,Virginia,051103103010,10,103,103
31259,Virginia,051103103011,11,103,103
31260,Florida,012103104001,1,103,104
31261,Florida,012103104002,2,103,104
31262,Florida,012103104003,3,103,104
31263,Florida,012103104004,4,103,104
31264,Florida,012103104005,5,103,104
31265,Florida,012103104006,6,103,104
31266,Florida,012103104007,7,103,104
31267,Florida,012103104014,14,103,104
31268,Florida,012103104018,18,103,104
31269,Florida,012103104019,19,103,104
31270,Florida,012103104020,20,103,104
31271,Kentucky,021103104001,1,103,104
31272,Kentucky,021103104002,2,103,104
31273,Kentucky,021103104003,3,103,104
31274,Kentucky,021103104004,4,103,104
31275,Kentucky,021103104005,5,103,104
31276,Kentucky,021103104006,6,103,104
31277,Ohio,039103104019,19,103,104
31278,Texas,048103104001,1,103,104
31279,Texas,048103104016,16,103,104
31280,Texas,048103104028,28,103,104
31281,Texas,048103104029,29,103,104
31282,Texas,048103104030,30,103,104
31283,New York,036103105003,3,103,105
31284,Pennsylvania,042103107004,4,103,107
31285,Pennsylvania,042103107005,5,103,107
31286,Pennsylvania,042103107006,6,103,107
31287,Pennsylvania,042103107007,7,103,107
31288,Pennsylvania,042103107008,8,103,107
31289,Pennsylvania,042103107009,9,103,107
31290,Pennsylvania,042103107010,10,103,107
31291,Pennsylvania,042103107011,11,103,107
31292,Pennsylvania,042103107012,12,103,107
31293,Pennsylvania,042103107013,13,103,107
31294,Pennsylvania,042103107014,14,103,107
31295,Pennsylvania,042103107015,15,103,107
31296,Pennsylvania,042103107016,16,103,107
31297,Pennsylvania,042103107017,17,103,107
31298,Pennsylvania,042103107018,18,103,107
31299,Pennsylvania,042103107019,19,103,107
31300,Pennsylvania,042103107020,20,103,107
31301,Pennsylvania,042103107021,21,103,107
31302,Rhode Island,044103107001,1,103,107
31303,Georgia,013103103005,5,103,103
31304,Georgia,013103103006,6,103,103
31305,Georgia,013103103007,7,103,103
31306,Georgia,013103103008,8,103,103
31307,Georgia,013103103009,9,103,103
31308,Georgia,013103103010,10,103,103
31309,Georgia,013103103011,11,103,103
31310,Florida,012103104022,22,103,104
31311,Florida,012103104023,23,103,104
31312,Ohio,039103104001,1,103,104
31313,Ohio,039103104005,5,103,104
31314,Ohio,039103104006,6,103,104
31315,Ohio,039103104016,16,103,104
31316,New Jersey,034103105001,1,103,105
31317,New Jersey,034103105002,2,103,105
31318,New Jersey,034103105003,3,103,105
31319,New Jersey,034103105008,8,103,105
31320,New York,036103105010,10,103,105
31321,New York,036103105029,29,103,105
31322,New York,036103105030,30,103,105
31323,New York,036103105031,31,103,105
31324,North Carolina,037103105001,1,103,105
31325,North Carolina,037103105002,2,103,105
31326,North Carolina,037103105003,3,103,105
31327,North Carolina,037103105004,4,103,105
31328,North Carolina,037103105005,5,103,105
31329,Arizona,004103107002,2,103,107
31330,Arizona,004103107003,3,103,107
31331,Alabama,001103107001,1,103,107
31332,Alabama,001103107002,2,103,107
31333,Alabama,001103107003,3,103,107
31334,Alabama,001103107004,4,103,107
31335,Alabama,001103107005,5,103,107
31336,Alabama,001103107006,6,103,107
31337,Alabama,001103107007,7,103,107
31338,California,006103107025,25,103,107
31339,California,006103107051,51,103,107
31340,California,006103107052,52,103,107
31341,Colorado,008103107001,1,103,107
31342,Colorado,008103107002,2,103,107
31343,Colorado,008103107003,3,103,107
31344,Connecticut,009103107006,6,103,107
31345,Illinois,017103107002,2,103,107
31346,Arizona,004103107004,4,103,107
31347,Arizona,004103107005,5,103,107
31348,Arizona,004103107006,6,103,107
31349,Arkansas,005103107001,1,103,107
31350,Arkansas,005103107002,2,103,107
31351,Arkansas,005103107003,3,103,107
31352,Arkansas,005103107004,4,103,107
31353,California,006103107001,1,103,107
31354,California,006103107002,2,103,107
31355,California,006103107003,3,103,107
31356,California,006103107004,4,103,107
31357,Illinois,017103107003,3,103,107
31358,Illinois,017103107013,13,103,107
31359,Illinois,017103107014,14,103,107
31360,Indiana,018103107010,10,103,107
31361,Iowa,019103107001,1,103,107
31362,Iowa,019103107002,2,103,107
31363,Iowa,019103107003,3,103,107
31364,Iowa,019103107004,4,103,107
31365,Iowa,019103107005,5,103,107
31366,Kansas,020103107001,1,103,107
31367,Massachusetts,025103107003,3,103,107
31368,Massachusetts,025103107004,4,103,107
31369,Massachusetts,025103107005,5,103,107
31370,Massachusetts,025103107006,6,103,107
31371,Massachusetts,025103107007,7,103,107
31372,Massachusetts,025103107008,8,103,107
31373,Massachusetts,025103107009,9,103,107
31374,Massachusetts,025103107010,10,103,107
31375,Michigan,026103107003,3,103,107
31376,Michigan,026103107009,9,103,107
31377,Michigan,026103107010,10,103,107
31378,Michigan,026103107011,11,103,107
31379,Michigan,026103107014,14,103,107
31380,Missouri,029103107001,1,103,107
31381,California,006103107005,5,103,107
31382,California,006103107006,6,103,107
31383,California,006103107008,8,103,107
31384,New Mexico,035103107001,1,103,107
31385,New Mexico,035103107002,2,103,107
31386,New Mexico,035103107003,3,103,107
31387,California,006103107010,10,103,107
31388,California,006103107011,11,103,107
31389,Oklahoma,040103107001,1,103,107
31390,Oklahoma,040103107002,2,103,107
31391,Oklahoma,040103107003,3,103,107
31392,Oklahoma,040103107004,4,103,107
31393,Oklahoma,040103107005,5,103,107
31394,Oklahoma,040103107006,6,103,107
31395,Utah,049103107001,1,103,107
31396,Wisconsin,055103107004,4,103,107
31397,California,006103107012,12,103,107
31398,Wisconsin,055103107005,5,103,107
31399,California,006103107013,13,103,107
31400,California,006103107015,15,103,107
31401,California,006103107016,16,103,107
31402,California,006103107017,17,103,107
31403,California,006103107018,18,103,107
31404,California,006103107019,19,103,107
31405,California,006103107020,20,103,107
31406,California,006103107021,21,103,107
31407,California,006103107022,22,103,107
31408,Washington,053103107001,1,103,107
31409,Washington,053103107002,2,103,107
31410,Washington,053103107003,3,103,107
31411,Washington,053103107004,4,103,107
31412,Washington,053103107005,5,103,107
31413,Washington,053103107006,6,103,107
31414,Washington,053103107007,7,103,107
31415,Washington,053103107008,8,103,107
31416,Washington,053103107009,9,103,107
31417,West Virginia,054103107001,1,103,107
31418,West Virginia,054103107002,2,103,107
31419,West Virginia,054103107003,3,103,107
31420,Wisconsin,055103107001,1,103,107
31421,Wisconsin,055103107002,2,103,107
31422,Wisconsin,055103107003,3,103,107
31423,Wisconsin,055103107006,6,103,107
31424,Wisconsin,055103107007,7,103,107
31425,Wisconsin,055103107008,8,103,107
31426,Wisconsin,055103107009,9,103,107
31427,New York,036103105011,11,103,105
31428,California,006103107023,23,103,107
31429,California,006103107024,24,103,107
31430,California,006103107027,27,103,107
31431,California,006103107028,28,103,107
31432,Hawaii,015103107001,1,103,107
31433,Hawaii,015103107002,2,103,107
31434,Idaho,016103107001,1,103,107
31435,Idaho,016103107002,2,103,107
31436,Illinois,017103107001,1,103,107
31437,Illinois,017103107004,4,103,107
31438,Illinois,017103107005,5,103,107
31439,Illinois,017103107006,6,103,107
31440,Illinois,017103107007,7,103,107
31441,Illinois,017103107008,8,103,107
31442,Illinois,017103107015,15,103,107
31443,Illinois,017103107016,16,103,107
31444,Illinois,017103107017,17,103,107
31445,Illinois,017103107018,18,103,107
31446,Illinois,017103107019,19,103,107
31447,Illinois,017103107020,20,103,107
31448,Maryland,024103107001,1,103,107
31449,Maryland,024103107002,2,103,107
31450,Maryland,024103107003,3,103,107
31451,Maryland,024103107004,4,103,107
31452,Maryland,024103107005,5,103,107
31453,Maryland,024103107006,6,103,107
31454,Maryland,024103107007,7,103,107
31455,Michigan,026103107001,1,103,107
31456,Michigan,026103107002,2,103,107
31457,Indiana,018103107001,1,103,107
31458,Indiana,018103107002,2,103,107
31459,Indiana,018103107004,4,103,107
31460,Indiana,018103107005,5,103,107
31461,Indiana,018103107006,6,103,107
31462,Indiana,018103107007,7,103,107
31463,Indiana,018103107008,8,103,107
31464,Indiana,018103107009,9,103,107
31465,Kansas,020103107002,2,103,107
31466,Kansas,020103107003,3,103,107
31467,Kansas,020103107004,4,103,107
31468,California,006103107038,38,103,107
31469,California,006103107040,40,103,107
31470,Ohio,039103104012,12,103,104
31471,Ohio,039103104014,14,103,104
31472,Ohio,039103104015,15,103,104
31473,Ohio,039103104018,18,103,104
31474,Michigan,026103107015,15,103,107
31475,California,006103107044,44,103,107
31476,California,006103107046,46,103,107
31477,Mississippi,028103107001,1,103,107
31478,Mississippi,028103107002,2,103,107
31479,Mississippi,028103107003,3,103,107
31480,Missouri,029103107006,6,103,107
31481,Missouri,029103107007,7,103,107
31482,Missouri,029103107008,8,103,107
31483,Missouri,029103107009,9,103,107
31484,Nebraska,031103107001,1,103,107
31485,Nevada,032103107002,2,103,107
31486,New Hampshire,033103107001,1,103,107
31487,New Hampshire,033103107002,2,103,107
31488,California,006103107048,48,103,107
31489,California,006103107049,49,103,107
31490,Colorado,008103107004,4,103,107
31491,Colorado,008103107005,5,103,107
31492,Colorado,008103107006,6,103,107
31493,Connecticut,009103107003,3,103,107
31494,Connecticut,009103107004,4,103,107
31495,Connecticut,009103107005,5,103,107
31496,Georgia,013103103001,1,103,103
31497,Georgia,013103103002,2,103,103
31498,Georgia,013103103003,3,103,103
31499,Georgia,013103103004,4,103,103
31500,Minnesota,027103103006,6,103,103
31501,Minnesota,027103103007,7,103,103
31502,Minnesota,027103103008,8,103,103
31503,South Carolina,045103103001,1,103,103
31504,South Carolina,045103103002,2,103,103
31505,South Carolina,045103103003,3,103,103
31506,South Carolina,045103103004,4,103,103
31507,South Carolina,045103103005,5,103,103
31508,South Carolina,045103103006,6,103,103
31509,Virginia,051103103001,1,103,103
31510,Virginia,051103103002,2,103,103
31511,Virginia,051103103003,3,103,103
31512,Virginia,051103103004,4,103,103
31513,Virginia,051103103005,5,103,103
31514,Virginia,051103103006,6,103,103
31515,Virginia,051103103007,7,103,103
31516,Delaware,010103114000,0,103,114
31517,District Of Columbia,011103114098,98,103,114
31518,North Dakota,038103114000,0,103,114
31519,Vermont,050103114000,0,103,114
31520,Wyoming,056103114000,0,103,114
31521,Alaska,002103114000,0,103,114
31522,Florida,012103104008,8,103,104
31523,Florida,012103104010,10,103,104
31524,Florida,012103104011,11,103,104
31525,Florida,012103104012,12,103,104
31526,New York,036103105028,28,103,105
31527,Florida,012103104013,13,103,104
31528,Florida,012103104015,15,103,104
31529,Florida,012103104016,16,103,104
31530,Florida,012103104017,17,103,104
31531,Florida,012103104021,21,103,104
31532,Ohio,039103104002,2,103,104
31533,Texas,048103104002,2,103,104
31534,Texas,048103104003,3,103,104
31535,Texas,048103104004,4,103,104
31536,Texas,048103104005,5,103,104
31537,Texas,048103104006,6,103,104
31538,Texas,048103104007,7,103,104
31539,Texas,048103104008,8,103,104
31540,Texas,048103104009,9,103,104
31541,Texas,048103104010,10,103,104
31542,Texas,048103104011,11,103,104
31543,Texas,048103104012,12,103,104
31544,Texas,048103104013,13,103,104
31545,Texas,048103104014,14,103,104
31546,Texas,048103104015,15,103,104
31547,Texas,048103104017,17,103,104
31548,Texas,048103104018,18,103,104
31549,Texas,048103104019,19,103,104
31550,Texas,048103104020,20,103,104
31551,Texas,048103104021,21,103,104
31552,Texas,048103104022,22,103,104
31553,Texas,048103104023,23,103,104
31554,Texas,048103104024,24,103,104
31555,Texas,048103104025,25,103,104
31556,Texas,048103104026,26,103,104
31557,Texas,048103104027,27,103,104
31558,New Jersey,034103105004,4,103,105
31559,New Jersey,034103105005,5,103,105
31560,New Jersey,034103105006,6,103,105
31561,New Jersey,034103105007,7,103,105
31562,Ohio,039103104003,3,103,104
31563,Ohio,039103104004,4,103,104
31564,Ohio,039103104007,7,103,104
31565,Ohio,039103104008,8,103,104
31566,Ohio,039103104009,9,103,104
31567,New York,036103105001,1,103,105
31568,New York,036103105002,2,103,105
31569,New York,036103105004,4,103,105
31570,New York,036103105005,5,103,105
31571,Oregon,041103107001,1,103,107
31572,Oregon,041103107002,2,103,107
31573,Oregon,041103107003,3,103,107
31574,Oregon,041103107004,4,103,107
31575,Oregon,041103107005,5,103,107
31576,Pennsylvania,042103107001,1,103,107
31577,Minnesota,027103103003,3,103,103
31578,Florida,012103104009,9,103,104
31579,Ohio,039103104010,10,103,104
31580,New Jersey,034103105009,9,103,105
31581,New Jersey,034103105010,10,103,105
31582,New Jersey,034103105011,11,103,105
31583,New Jersey,034103105012,12,103,105
31584,New Jersey,034103105013,13,103,105
31585,New York,036103105008,8,103,105
31586,New York,036103105009,9,103,105
31587,New York,036103105019,19,103,105
31588,New York,036103105020,20,103,105
31589,California,006103107007,7,103,107
31590,California,006103107036,36,103,107
31591,Connecticut,009103107002,2,103,107
31592,Illinois,017103107010,10,103,107
31593,Illinois,017103107011,11,103,107
31594,Illinois,017103107012,12,103,107
31595,Indiana,018103107003,3,103,107
31596,Maryland,024103107008,8,103,107
31597,Massachusetts,025103107001,1,103,107
31598,Massachusetts,025103107002,2,103,107
31599,Michigan,026103107004,4,103,107
31600,Michigan,026103107005,5,103,107
31601,Michigan,026103107006,6,103,107
31602,Michigan,026103107007,7,103,107
31603,Michigan,026103107008,8,103,107
31604,Michigan,026103107016,16,103,107
31605,Missouri,029103107002,2,103,107
31606,Missouri,029103107003,3,103,107
31607,Missouri,029103107004,4,103,107
31608,Nebraska,031103107002,2,103,107
31609,Nebraska,031103107003,3,103,107
31610,Pennsylvania,042103107002,2,103,107
31611,Rhode Island,044103107002,2,103,107
31612,South Dakota,046103107000,0,103,107
31613,Tennessee,047103107001,1,103,107
31614,Tennessee,047103107002,2,103,107
31615,Tennessee,047103107003,3,103,107
31616,Tennessee,047103107004,4,103,107
31617,Tennessee,047103107005,5,103,107
31618,Tennessee,047103107006,6,103,107
31619,Tennessee,047103107007,7,103,107
31620,Tennessee,047103107008,8,103,107
31621,Tennessee,047103107009,9,103,107
31622,New York,036103105006,6,103,105
31623,New York,036103105014,14,103,105
31624,New York,036103105015,15,103,105
31625,New York,036103105016,16,103,105
31626,New York,036103105018,18,103,105
31627,New York,036103105021,21,103,105
31628,New York,036103105022,22,103,105
31629,Pennsylvania,042103107003,3,103,107
31630,Arizona,004103107001,1,103,107
31631,California,006103107009,9,103,107
31632,Utah,049103107002,2,103,107
31633,Utah,049103107003,3,103,107
31634,California,006103107014,14,103,107
31665,Virginia,051104105001,1,104,105
31670,Virginia,051104105002,2,104,105
31671,Virginia,051104105003,3,104,105
31672,Virginia,051104105004,4,104,105
31673,Virginia,051104105005,5,104,105
31674,Virginia,051104105006,6,104,105
31677,Minnesota,027104107004,4,104,107
31678,Minnesota,027104107005,5,104,107
31687,Virginia,051104105010,10,104,105
31688,Virginia,051104105011,11,104,105
31700,Georgia,013104104010,10,104,104
31701,Georgia,013104104011,11,104,104
31708,Louisiana,022104104001,1,104,104
31709,Louisiana,022104104002,2,104,104
31710,Louisiana,022104104003,3,104,104
31711,Louisiana,022104104004,4,104,104
31712,Louisiana,022104104005,5,104,104
31713,Louisiana,022104104006,6,104,104
31714,Louisiana,022104104007,7,104,104
31743,Georgia,013104104001,1,104,104
31744,Georgia,013104104002,2,104,104
31745,Georgia,013104104003,3,104,104
31746,Georgia,013104104004,4,104,104
31747,Georgia,013104104005,5,104,104
31748,Georgia,013104104006,6,104,104
31749,Georgia,013104104007,7,104,104
31750,Georgia,013104104008,8,104,104
31751,Georgia,013104104009,9,104,104
31820,Minnesota,027104107003,3,104,107
31889,Maine,023104107001,1,104,107
31890,Maine,023104107002,2,104,107
31920,Minnesota,027104107006,6,104,107
31921,Minnesota,027104107007,7,104,107
31922,Minnesota,027104107008,8,104,107
31942,South Carolina,045104112001,1,104,112
31943,South Carolina,045104112002,2,104,112
31944,South Carolina,045104112003,3,104,112
31945,South Carolina,045104112004,4,104,112
31946,South Carolina,045104112005,5,104,112
31947,South Carolina,045104112006,6,104,112
31959,Virginia,051104105007,7,104,105
31960,Virginia,051104105008,8,104,105
31961,Virginia,051104105009,9,104,105
32039,Minnesota,027104107001,1,104,107
32040,Minnesota,027104107002,2,104,107
32074,Florida,012105107013,13,105,107
32075,Florida,012105107014,14,105,107
32076,Florida,012105107015,15,105,107
32077,Florida,012105107019,19,105,107
32078,Florida,012105107021,21,105,107
32081,Kentucky,021105107003,3,105,107
32082,Kentucky,021105107004,4,105,107
32129,Texas,048105106001,1,105,106
32130,Texas,048105106002,2,105,106
32131,Texas,048105106003,3,105,106
32132,Texas,048105106004,4,105,106
32133,Texas,048105106005,5,105,106
32134,Texas,048105106006,6,105,106
32135,Texas,048105106007,7,105,106
32136,Texas,048105106008,8,105,106
32137,Texas,048105106009,9,105,106
32138,Texas,048105106010,10,105,106
32139,Texas,048105106011,11,105,106
32140,Texas,048105106012,12,105,106
32141,Texas,048105106013,13,105,106
32142,Texas,048105106014,14,105,106
32143,Texas,048105106015,15,105,106
32144,Texas,048105106017,17,105,106
32165,Ohio,039105107003,3,105,107
32166,Ohio,039105107004,4,105,107
32167,Ohio,039105107005,5,105,107
32168,Ohio,039105107006,6,105,107
32169,Ohio,039105107007,7,105,107
32170,Ohio,039105107014,14,105,107
32184,Texas,048105106018,18,105,106
32185,Texas,048105106019,19,105,106
32186,Texas,048105106020,20,105,106
32187,Texas,048105106021,21,105,106
32188,Texas,048105106022,22,105,106
32191,Texas,048105106023,23,105,106
32192,Texas,048105106024,24,105,106
32193,Texas,048105106029,29,105,106
32194,Texas,048105106030,30,105,106
32209,Florida,012105107001,1,105,107
32210,Florida,012105107002,2,105,107
32211,Florida,012105107003,3,105,107
32212,Florida,012105107004,4,105,107
32213,Florida,012105107005,5,105,107
32214,Florida,012105107006,6,105,107
32215,Florida,012105107007,7,105,107
32216,Georgia,013105107004,4,105,107
32217,Georgia,013105107005,5,105,107
32218,Georgia,013105107006,6,105,107
32219,Georgia,013105107007,7,105,107
32220,Georgia,013105107008,8,105,107
32266,Ohio,039105107010,10,105,107
32267,Ohio,039105107017,17,105,107
